1.082999999999999963e+00 3.948431836874028988e+01 5.389677874032437060e-02
6.498000000000000442e-01 4.272999958186211700e+01 2.141049366880832250e-01
7.544999999999999485e-01 4.254406103091402258e+01 2.019729200381831791e-01
7.147000000000000020e-01 4.270538511833576933e+01 2.123910896592952346e-01
7.144000000000000350e-01 4.125752044879918401e+01 4.711593140120658163e-02
8.628000000000000114e-01 4.535858421422777553e+01 2.117555568799847632e-01
1.226699999999999902e+00 4.516230054478485556e+01 2.516982200581182605e-01
1.863899999999999890e+00 4.559998302736933340e+01 3.579428241809676781e-01
8.560999999999999721e-01 4.407661768752207365e+01 2.944975036699036819e-01
5.510000000000000453e-01 4.380155375610455337e+01 2.365782103200273212e-01
1.147699999999999942e+00 4.442827910827143967e+01 1.937018679386806053e-01
1.639100000000000001e+00 4.574597679782191051e+01 3.658794513009455684e-01
1.075700000000000101e+00 4.407976446154468420e+01 1.778063496447460090e-01
1.679599999999999982e+00 4.668143899376455863e+01 2.704688134777227249e-01
1.205500000000000016e+00 4.498069112348643728e+01 2.741262304850374254e-01
7.421999999999999709e-01 4.388827951160452301e+01 2.327704219068302272e-01
7.723999999999999755e-01 4.444806421333565538e+01 2.402403496051958576e-01
8.477999999999999980e-01 4.459966083309406315e+01 2.432241962361679777e-01
7.631999999999999895e-01 4.317271292579194153e+01 2.121693202590919092e-01
8.111000000000000432e-01 4.332432992413730233e+01 2.306439283224661074e-01
5.051999999999999824e-01 4.347029331805855179e+01 2.360082277877037227e-01
8.185000000000000053e-01 4.465729990100361135e+01 2.607110318706363783e-01
1.068500000000000005e+00 4.537459104348168637e+01 2.603990163644636646e-01
1.225300000000000056e+00 4.563714178332729432e+01 3.156162008286436671e-01
7.510000000000000009e-01 4.352433697602320706e+01 2.174980500114860327e-01
2.436000000000000110e-01 3.976570708576760182e+01 1.423308085126569200e-01
1.149599999999999955e+00 4.464762204928889844e+01 3.778914128525219795e-01
9.505000000000000115e-01 4.385675786744506865e+01 2.104813987416590537e-01
7.861000000000000210e-01 4.312186183119165150e+01 3.040010062788172651e-01
5.563000000000000167e-01 4.424060881332120232e+01 2.239929866847301665e-01
1.151599999999999957e+00 4.541322065095876326e+01 2.441232630461436792e-01
3.655999999999999805e-01 4.221773511424133574e+01 3.405756778208316460e-01
2.525000000000000022e-01 3.957802340469999081e+01 9.176506858140003053e-02
1.644800000000000040e+00 4.618390427500661133e+01 3.205668329912176873e-01
1.174900000000000055e+00 4.591063231024789104e+01 3.603550386353094326e-01
1.181599999999999984e+00 4.661069612765227532e+01 1.862479221021652032e-01
6.495999999999999552e-01 4.029929358478210588e+01 9.072983774156409553e-02
2.916000000000000258e-01 4.014359803205228161e+01 1.103331045044947806e-01
7.600000000000000089e-01 4.505360811107438224e+01 2.748512932719843205e-01
1.110500000000000043e+00 4.500725075955607224e+01 2.621969494805054812e-01
1.050100000000000033e+00 4.447325209438419336e+01 2.469001870243132390e-01
1.155999999999999917e+00 4.540170549314414927e+01 1.686389282688407487e-01
5.284999999999999698e-01 4.402083726936247388e+01 2.686313643004114571e-01
9.065999999999999615e-01 4.576985584548212671e+01 1.888453465095279726e-01
7.730000000000000204e-01 4.378815301139657379e+01 2.474258020390108503e-01
5.745000000000000107e-01 4.350162175088611605e+01 3.248365031550230486e-01
7.893000000000000016e-01 4.528261576725365956e+01 3.391434048608565899e-01
5.695000000000000062e-01 4.314684763633745490e+01 2.035630725152758613e-01
9.627999999999999892e-01 4.466108653183671606e+01 4.048638747352621969e-01
6.923000000000000265e-01 3.977760769238828686e+01 1.130822939479852324e-01
5.578999999999999515e-01 4.133901113398967198e+01 8.639991235137152448e-02
5.797999999999999821e-01 4.563832978010283625e+01 3.960625721716622416e-01
5.590000000000000524e-01 4.496361526276159282e+01 3.586252787433338862e-01
1.155100000000000016e+00 4.498996211896873376e+01 2.920397138580267393e-01
1.870999999999999996e+00 4.546000418071132287e+01 1.402266906320172313e-01
8.307999999999999829e-01 4.216201291259359607e+01 1.141547033996318239e-01
3.136999999999999789e-01 4.144996664033713785e+01 1.008093794644685931e-01
4.854999999999999871e-01 4.273468851879671604e+01 1.157105516690042080e-01
9.989999999999999991e-01 4.207814928390887133e+01 1.466577205397285588e-01
4.517999999999999794e-01 4.160540708692580836e+01 1.331932926995364475e-01
7.651999999999999913e-01 4.065220004226806338e+01 1.595786035241618106e-01
3.538999999999999924e-01 4.175751641140898585e+01 1.362375303820288763e-01
3.684000000000000052e-01 3.986492270907089619e+01 1.736497773648158216e-01
9.665000000000000258e-01 4.626091869646175780e+01 2.322411183120630107e-01
7.060999999999999499e-01 4.133066155023790600e+01 1.391154419566152101e-01
2.035600000000000076e+00 4.468843655021366601e+01 2.171682430702217281e-01
7.800000000000000266e-01 4.070927926904327876e+01 1.060815772923306699e-01
2.857000000000000206e+00 4.516558325558737863e+01 3.014469510227268390e-01
8.885999999999999455e-01 4.260201794327313962e+01 1.302908035815240617e-01
1.630400000000000071e+00 4.322358392408334282e+01 2.700348453982955310e-01
1.067600000000000104e+00 4.487739420017895497e+01 2.005485411102968518e-01
3.814000000000000168e-01 4.186036465919731597e+01 2.470859415942846804e-01
1.183999999999999941e+00 4.289822421374655903e+01 1.513929393420308800e-01
1.973700000000000010e+00 4.535734803054997144e+01 3.363041411367214684e-01
1.483100000000000085e+00 4.572594448977618242e+01 2.841251921654049384e-01
1.370900000000000007e+00 4.454279839132213681e+01 1.628693643148998726e-01
1.113799999999999901e+00 4.490400684130968045e+01 1.544145192624506169e-01
1.085199999999999942e+00 4.509564214778315261e+01 1.521491396223480508e-01
1.908800000000000052e+00 4.647271193777696396e+01 4.051222183691839951e-01
1.476900000000000102e+00 4.495490879193469880e+01 3.054435280266716290e-01
2.071200000000000152e+00 4.546718179401123905e+01 3.800151781788695393e-01
1.880400000000000071e+00 4.660039042593932379e+01 5.857936284710313357e-01
1.854999999999999982e+00 4.435932770795231761e+01 3.271679705522276271e-01
9.102999999999999980e-01 4.367170195694210122e+01 1.467576706085773897e-01
1.356000000000000094e+00 4.557818726397711373e+01 2.364470968232887382e-01
1.274699999999999944e+00 4.290666102143590876e+01 1.337873795913250008e-01
3.411999999999999922e+00 4.760809031832091875e+01 5.280782067904096211e-01
1.384900000000000020e+00 4.203495866417752325e+01 1.549707844809359303e-01
1.392900000000000027e+00 4.609895614708101164e+01 4.796880363009448645e-01
2.209000000000000075e+00 4.567345224212381538e+01 7.984475329977342994e-01
1.356100000000000083e+00 4.613746562236146076e+01 2.601514128719246699e-01
5.221999999999999975e-01 4.248500713787676375e+01 2.331554406843110439e-01
1.866700000000000026e+00 4.450537341820289328e+01 1.795240062173690809e-01
2.983000000000000096e+00 4.641619014529983644e+01 8.642652739555524155e-01
1.848600000000000021e+00 4.698222130148327835e+01 5.276298459403011565e-01
7.289999999999999813e-01 4.169995584178603565e+01 6.463665862154126251e-02
8.447999999999999954e-01 4.421094321089431389e+01 2.247074276234346246e-01
2.858999999999999986e+00 4.491106273354650114e+01 5.828607040385588300e-01
1.688099999999999934e+00 4.626024084872726405e+01 2.800751758314795059e-01
1.433999999999999941e+00 4.469775744936229955e+01 1.694151229856600549e-01
1.025900000000000034e+00 4.494711979800409551e+01 1.647767383680708297e-01
4.764999999999999791e-01 4.133646786115947691e+01 2.454027861551671963e-01
1.560000000000000053e+00 4.553290156799441490e+01 4.377729200393323250e-01
1.633199999999999985e+00 4.677909180075805295e+01 5.246383403299739179e-01
1.567199999999999926e+00 4.528056514162345536e+01 2.744758520375566446e-01
1.997700000000000031e+00 4.503216604992387317e+01 5.051585822924247182e-01
1.700499999999999901e+00 4.444875798812439882e+01 2.933755795938378652e-01
1.537300000000000111e+00 4.573106817900834642e+01 1.614816339103745113e-01
1.621499999999999941e+00 4.402615137927070066e+01 2.769847971604830761e-01
1.109900000000000109e+00 4.463953462045968479e+01 1.863934049854127362e-01
5.994000000000000439e-01 4.234792032048828503e+01 1.957041502902376051e-01
9.035999999999999588e-01 4.276483084469670359e+01 1.304275132576713792e-01
1.566000000000000059e+00 4.542015224906178616e+01 2.508476803949084011e-01
3.089999999999999969e-01 3.865572495930062757e+01 3.911391574789027659e-02
9.996000000000000441e-01 4.304650865404055082e+01 1.406508688436448051e-01
1.276000000000000023e+00 4.579742669756858220e+01 3.959833382406891533e-01
1.803600000000000092e+00 4.563044042904998321e+01 4.116259556034634337e-01
3.282000000000000028e+00 4.724036095492415654e+01 4.472621320781414167e-01
1.700399999999999912e+00 4.579961494872090100e+01 3.149557702942388238e-01
9.350000000000000533e-01 4.213050731696129958e+01 1.230133603991574037e-01
2.411000000000000032e+00 4.676079905994158992e+01 1.051207378290649919e+00
2.111000000000000210e+00 4.754822399090316765e+01 6.510846702435044708e-01
1.023900000000000032e+00 4.676812932488049057e+01 2.597599168860739716e-01
1.396800000000000042e+00 4.435153680462063619e+01 1.922419706777661608e-01
2.590000000000000080e-01 3.993116815404468412e+01 1.478909342484560907e-01
5.929999999999999716e-01 4.205606764216339855e+01 1.564791670979833460e-01
1.375899999999999901e+00 4.493366557081070312e+01 2.457136893642254960e-01
1.193000000000000060e+00 4.456481992207348242e+01 2.506919004133734696e-01
1.724900000000000100e+00 4.552053977053957112e+01 3.701619347037718444e-01
4.480999999999999983e-01 4.138788895912885835e+01 1.787008222649031086e-01
8.404000000000000359e-01 4.403876108659876820e+01 1.521849989699343431e-01
2.057199999999999918e+00 4.556970718218302352e+01 5.756093218290356806e-01
6.128000000000000114e-01 4.457336194157566922e+01 1.759542826876699384e-01
6.818999999999999506e-01 4.278942586836437556e+01 2.116094856687596171e-01
7.770000000000000240e-01 4.170479969285140953e+01 1.355096469405152049e-01
8.860000000000000098e-01 4.429138927347584342e+01 2.617633055321429980e-01
8.249999999999999556e-01 4.355742221879604870e+01 1.156900871364778260e-01
2.156000000000000139e+00 4.557921216893758753e+01 3.507726809436417792e-01
2.125999999999999890e+00 4.706862463310481814e+01 5.533085955097024611e-01
2.054899999999999949e+00 4.418156434711643499e+01 3.941652165720641032e-01
1.012000000000000011e+00 4.656616796324966856e+01 2.394561513510350959e-01
2.654999999999999805e+00 4.473996041308841143e+01 4.884905560027164029e-01
9.828000000000000069e-01 4.449895939234561126e+01 1.412067117952555684e-01
2.326000000000000068e+00 4.549237607051843213e+01 3.854855760224574768e-01
1.693999999999999950e+00 4.537171723466026663e+01 4.458630781971180679e-01
5.762000000000000455e-01 4.094373675645532273e+01 7.057687837743970016e-02
1.806999999999999940e+00 4.508325548457015941e+01 2.758299890685414479e-01
1.518599999999999950e+00 4.384803714184711509e+01 2.281055399447003140e-01
1.004999999999999893e+00 4.255280327553411723e+01 1.604377404047606370e-01
1.679599999999999982e+00 4.767107507927637755e+01 6.497157413336619447e-01
1.583800000000000097e+00 4.613463163393772959e+01 7.757168780694493337e-01
1.899499999999999966e+00 4.504167732135722702e+01 3.239866863778090855e-01
2.118199999999999861e+00 4.763093233967121876e+01 8.250653562638659011e-01
1.586200000000000054e+00 4.465380401997838078e+01 2.813711980641414034e-01
7.811000000000000165e-01 4.525256634844855341e+01 2.143919563578920717e-01
2.638999999999999790e+00 4.609193428533608028e+01 6.257598824503317614e-01
1.275900000000000034e+00 4.382646370155840998e+01 1.795676986676865983e-01
1.375099999999999989e+00 4.335352390925307020e+01 1.382762955950463946e-01
7.600000000000000089e-01 4.073701996887571397e+01 1.093753873623535267e-01
1.317199999999999926e+00 4.494646234973238563e+01 2.710562248722543921e-01
6.129999999999999893e-01 4.018136669270845118e+01 1.018167904931025214e-01
1.293400000000000105e+00 4.427321104021815756e+01 1.963138544325246926e-01
2.875000000000000000e+00 4.650376275649203706e+01 4.339937596174318069e-01
2.650999999999999801e+00 4.590299258493125478e+01 9.607534858991926274e-01
1.698199999999999932e+00 4.135715682952131544e+01 1.651152332081971263e-01
1.366700000000000026e+00 4.593798151635003535e+01 1.950154265767081452e-01
1.191100000000000048e+00 4.270607465618085996e+01 1.520422591019540137e-01
1.936199999999999921e+00 4.578829184683065989e+01 3.420650225887450491e-01
1.052899999999999947e+00 4.529715936005881360e+01 2.028015136460862011e-01
1.580100000000000060e+00 4.423374910486599276e+01 2.124430753258323423e-01
1.063199999999999923e+00 4.865314344267612512e+01 2.741717856256697949e-01
2.137999999999999901e+00 4.630358530988489463e+01 5.258085564220259522e-01
1.962199999999999944e+00 4.560147548393830164e+01 5.272702327752302187e-01
2.103699999999999903e+00 4.608849543779710700e+01 4.719110220841654657e-01
2.129999999999999893e+00 4.637790955071021415e+01 4.704285828502958733e-01
4.269999999999999907e-01 4.091349897317776652e+01 9.925134671767851802e-02
1.608200000000000074e+00 4.535934721270110970e+01 2.900759489443014427e-01
2.588000000000000078e+00 4.749651173220279077e+01 8.076307797231174757e-01
2.741000000000000103e+00 4.530603420753529065e+01 3.315206270712098835e-01
4.011000000000000121e-01 4.097427640699994811e+01 2.049159511713691539e-01
1.441799999999999971e+00 4.581015634043582452e+01 3.016836570611400314e-01
1.952599999999999891e+00 4.450583898233911384e+01 3.561172248229317883e-01
2.903999999999999915e+00 4.577216714878589698e+01 3.943119307745607260e-01
1.208199999999999941e+00 4.523106144623265834e+01 1.810025128284624141e-01
1.415300000000000002e+00 4.746480232303592572e+01 3.408226386023840981e-01
6.392999999999999794e-01 4.187869315021272598e+01 8.801848001965452417e-02
1.909499999999999975e+00 4.579724975425919808e+01 6.387518438738853943e-01
1.667000000000000037e+00 4.391626138481341002e+01 8.675989390678885693e-02
4.063999999999999835e-01 4.130138797094296876e+01 1.531228545327976420e-01
1.411200000000000010e+00 4.619214429033716840e+01 4.087706217249659768e-01
2.498000000000000220e+00 4.555840665589924754e+01 5.218352171905438208e-01
3.814000000000000168e-01 4.110838516670732190e+01 1.611501227007009485e-01
1.317199999999999926e+00 4.517897212679248753e+01 3.617997340664529382e-01
4.719999999999999751e-01 4.260878837736295566e+01 1.519227215580373214e-01
1.252799999999999914e+00 4.417778537492468161e+01 1.876988850463254810e-01
1.632600000000000051e+00 4.397748377050602642e+01 2.396625303998326795e-01
4.514000000000000234e-01 4.181165173498932575e+01 1.794533455115643605e-01
1.596999999999999975e+00 4.454712290145228337e+01 2.304879047834201000e-01
3.934000000000000274e-01 4.074957737424189474e+01 1.081794059414236953e-01
3.977999999999999869e-01 4.157045439155673705e+01 2.213006315580715033e-01
1.711999999999999966e+00 4.630058442011203113e+01 5.013485294030556316e-01
7.199999999999999734e-01 4.555191935807546599e+01 1.782905417824076355e-01
2.975999999999999979e+00 4.666871400414130733e+01 6.271405997690486789e-01
1.466499999999999915e+00 4.042971925153594270e+01 1.362975130359670717e-01
1.437000000000000055e+00 4.509496898808306753e+01 3.506536600834109230e-01
1.571499999999999897e+00 4.611627309331517210e+01 1.990738821292407368e-01
1.270999999999999908e+00 4.581040807186398922e+01 3.598663164891019450e-01
6.472999999999999865e-01 4.433496007118772297e+01 2.409954853620056847e-01
1.296999999999999931e+00 4.588682032484770446e+01 3.811125927707166294e-01
8.568999999999999950e-01 4.432201930049215832e+01 1.719524313223379508e-01
2.426999999999999991e-01 4.261260511523072125e+01 1.158812657006424163e-01
3.950000000000000178e-01 4.086463042596103890e+01 2.488156324019719368e-01
8.723999999999999533e-01 4.588335508073019753e+01 2.521929522363746123e-01
7.604999999999999538e-01 4.590211809959025402e+01 3.220997677380255109e-01
1.650000000000000078e-01 3.943849360122999315e+01 9.089984534077659439e-02
7.840000000000000302e-01 4.269098710039124001e+01 1.639358899529502478e-01
2.039400000000000102e+00 4.662599951607991500e+01 4.276628785460211413e-01
2.150100000000000122e+00 4.605061170640870216e+01 4.162489869339894288e-01
1.777900000000000036e+00 4.469209503696892227e+01 1.354764931847422249e-01
2.120800000000000018e+00 4.589187382775612889e+01 3.897649214262867146e-01
6.606999999999999540e-01 4.338749084331804795e+01 1.266108923242826312e-01
1.353699999999999903e+00 4.345932411464961831e+01 2.701261121737943416e-01
1.250099999999999989e+00 4.412180098637087156e+01 1.518184642598285061e-01
1.602999999999999980e+00 4.449578867326987108e+01 2.759066460019967137e-01
2.404999999999999805e+00 4.768844948629499925e+01 8.970253943098436267e-01
4.640000000000000235e-01 4.023825709024940522e+01 9.502830518898970624e-02
7.230999999999999650e-01 4.342315999042544661e+01 1.267131869227086371e-01
2.096999999999999975e+00 4.519090931760221963e+01 7.594759052858800485e-01
6.238000000000000211e-01 4.503484095846336288e+01 2.191064233820803620e-01
1.323900000000000077e+00 4.438298204488002341e+01 3.291173235877107861e-01
2.600999999999999979e+00 4.647354551235709152e+01 9.297171805132289357e-01
5.669999999999999485e-01 4.229159190621409437e+01 1.600752312333921790e-01
1.957000000000000073e+00 4.604567978524674743e+01 5.962092928476782072e-01
2.375999999999999890e+00 4.627448085336327210e+01 1.823130420605698909e-01
1.425100000000000033e+00 4.654521114259343051e+01 4.178574270964108828e-01
6.209999999999999964e-01 4.215091040740203709e+01 1.291831289625177404e-01
8.315000000000000169e-01 4.446248217790098067e+01 1.949123387817969510e-01
2.070100000000000051e+00 4.432251388489949306e+01 1.174687045588338058e-01
1.582400000000000029e+00 4.561974362604753708e+01 1.571451859145608088e-01
9.688999999999999835e-01 4.482120450726397110e+01 2.425922993487969470e-01
1.447999999999999954e+00 4.392368734634546001e+01 2.149268859939788556e-01
1.405999999999999917e+00 4.521840853759827894e+01 3.199701432389744915e-01
2.434999999999999942e-01 4.098897247461344762e+01 1.674711005134301156e-01
9.802999999999999492e-01 4.270166416752719840e+01 1.614431919153240524e-01
1.370999999999999996e+00 4.429582536937293469e+01 2.046076037311062856e-01
7.660000000000000142e-01 4.429983819660994016e+01 1.990447087268909232e-01
6.959999999999999520e-01 4.529885805348077099e+01 2.544108646154130682e-01
1.399000000000000021e+00 4.336117647894907634e+01 1.911969054596766582e-01
1.221999999999999975e+00 4.419307273386785084e+01 2.253836447226413853e-01
1.300999999999999934e+00 4.494281763888467651e+01 2.669846956696759754e-01
7.379999999999999893e-01 4.868560545755703117e+01 4.449832658908168259e-01
9.737000000000000099e-01 4.393172488094894845e+01 2.030407116910501464e-01
1.687999999999999945e+00 4.274427963954222776e+01 1.647340456616850635e-01
1.725300000000000056e+00 4.606251721331925353e+01 4.153767734864943773e-01
4.365999999999999881e-01 4.038519305997202480e+01 7.341251356696706920e-02
3.197999999999999954e+00 4.645720998845077077e+01 5.006405821677630819e-01
8.467999999999999972e-01 4.367001921516678919e+01 1.489548977831436360e-01
1.024999999999999911e+00 4.409528943134311874e+01 2.192860467411857361e-01
1.427999999999999936e+00 4.544778632356018022e+01 2.627844530896941144e-01
1.120999999999999996e+00 4.542996888335407846e+01 2.508775344399716278e-01
1.032000000000000028e+00 4.432494358399809187e+01 2.294813623473356268e-01
8.624000000000000554e-01 4.404391816273989946e+01 1.377244254881117569e-01
1.054000000000000048e+00 4.466204873530141128e+01 1.820995194240257742e-01
1.155999999999999917e+00 4.589241151879308234e+01 2.960562211169205926e-01
6.280000000000000027e-01 4.306275819800897864e+01 2.608092110529501850e-01
1.060999999999999943e+00 4.392513572507921538e+01 1.832595912254214310e-01
1.026999999999999913e+00 4.506579280285443190e+01 1.912652556714058705e-01
1.156800000000000050e+00 4.348595458328945540e+01 1.040444983177299110e-01
1.259500000000000064e+00 4.478479119307012013e+01 2.014587960000919775e-01
1.883999999999999897e+00 4.738767645599058653e+01 4.966979797319967527e-01
1.102000000000000091e+00 4.640128154451191733e+01 2.823158000477133389e-01
1.197100000000000053e+00 4.576079078774587572e+01 3.262453738702106310e-01
2.355999999999999872e+00 4.694434070644352630e+01 8.827665646429569968e-01
2.698999999999999844e+00 4.722135728247958752e+01 2.894981210871089838e-01
1.356899999999999995e+00 4.506549132864681440e+01 2.760897017381365171e-01
1.707000000000000073e+00 4.494974572048697325e+01 1.893235664215905945e-01
2.181999999999999940e+00 4.704912899227802825e+01 5.315341406664506607e-01
1.052000000000000046e+00 4.427140230260552300e+01 1.773327997392614985e-01
9.606999999999999984e-01 4.560279598107597110e+01 2.216192178060434892e-01
1.596000000000000085e+00 4.512718206562921353e+01 1.819680539819322762e-01
1.495500000000000052e+00 4.609643644328760104e+01 1.977136195545785846e-01
1.387999999999999901e+00 4.623795024303250045e+01 2.676147900929402024e-01
1.403999999999999915e+00 4.480072041722011988e+01 1.507542129698954958e-01
1.086999999999999966e+00 4.963621746695785930e+01 4.523556638170946886e-01
2.261000000000000121e+00 4.584955280482010664e+01 5.086860363915201022e-01
1.397000000000000020e+00 4.505439986217233184e+01 1.647328647455202077e-01
1.445999999999999952e+00 4.640181510453673752e+01 3.320862061842341784e-01
1.286999999999999922e+00 4.487257621443096411e+01 1.845658370926457348e-01
2.213999999999999968e+00 4.500558956480271888e+01 2.313459429706462012e-01
1.538000000000000034e+00 4.365154293255319828e+01 1.967556748250222642e-01
1.133599999999999941e+00 4.399492769991717012e+01 1.832416042254009503e-01
2.089999999999999858e+00 4.602505992104393329e+01 3.939711115038825873e-01
1.451000000000000068e+00 4.557050323640397949e+01 2.142447497779965404e-01
1.699999999999999956e+00 4.430642861605711857e+01 3.043147537437626005e-01
1.842000000000000082e+00 4.406929092513921375e+01 2.366496603673584054e-01
2.072000000000000064e+00 4.633264968267310735e+01 4.851350326456818629e-01
9.558999999999999719e-01 4.321152734672334361e+01 1.210792250813755716e-01
1.788000000000000034e+00 4.534927368268706971e+01 2.088478281741292797e-01
1.310599999999999987e+00 4.580754697717914325e+01 2.958727445537081002e-01
2.085999999999999854e+00 4.501250811417803277e+01 3.893855046862597091e-01
1.915000000000000036e+00 4.684684393046565276e+01 4.700438092122011247e-01
2.733999999999999986e+00 4.614089724429321393e+01 6.276644682201432124e-01
2.041100000000000136e+00 4.519798596131799684e+01 3.294052914957321110e-01
1.030999999999999917e+00 4.440083903123554876e+01 2.046732920769931685e-01
